Data do leilуo;Tэtulo;Tipo de leilуo;Volta;Data de liquidaчуo;Data de vencimento;Oferta;Taxa mщdia;Taxa de corte;Venda;Financeiro (R$);Venda para Bacen;Financeiro para Bacen (R$)
22/03/2018;NTN-F;Venda;1.к volta;23/03/2018;01/01/2025;750.000;9,237;9,2449;750.000;794.589.218,47;0;0
22/03/2018;NTN-F;Venda;2.к volta;26/03/2018;01/01/2025;150.000;9,237;9,237;0;0;0;0
22/03/2018;NTN-F;Venda;1.к volta;23/03/2018;01/01/2029;500.000;9,5409;9,5489;500.000;526.688.017,19;0;0
22/03/2018;NTN-F;Venda;2.к volta;26/03/2018;01/01/2029;100.000;9,5409;9,5409;0;0;0;0
22/03/2012;LTN;Venda;1.к volta;23/03/2012;01/01/2016;3.000.000;10,7233;10,7288;3.000.000;2.043.370.636,48;0;0
22/03/2012;LTN;Venda;2.к volta;23/03/2012;01/01/2016;600.000;10,7233;10,7233;479.000;326.258.178,05;0;0
22/03/2012;LTN;Venda;1.к volta;23/03/2012;01/04/2013;300.000;9,0721;9,075;300.000;274.857.776,85;0;0
22/03/2012;LTN;Venda;2.к volta;23/03/2012;01/04/2013;60.000;9,0721;9,0721;15.000;13.742.888,85;0;0
22/03/2012;LTN;Venda;1.к volta;23/03/2012;01/04/2014;1.500.000;9,8815;9,8899;1.500.000;1.240.487.793,02;0;0
22/03/2012;LTN;Venda;2.к volta;23/03/2012;01/04/2014;300.000;9,8815;9,8815;158.878;131.390.813,04;0;0
22/03/2012;NTN-F;Venda;1.к volta;23/03/2012;01/01/2018;150.000;11,0309;11,0349;150.000;147.282.327,59;0;0
22/03/2012;NTN-F;Venda;2.к volta;23/03/2012;01/01/2018;30.000;11,0309;11,0309;9.500;9.327.880,74;0;0
22/03/2012;NTN-F;Venda;1.к volta;23/03/2012;01/01/2023;1.500.000;11,4698;11,4698;1.500.000;1.406.580.008,98;0;0
22/03/2012;NTN-F;Venda;2.к volta;23/03/2012;01/01/2023;300.000;11,4698;11,4698;183.904;172.450.459,97;0;0
22/03/2007;LFT;Venda;1.к volta;23/03/2007;07/03/2012;2.000.000;0;0;219.900;669.452.442,72;1.000.000;3.044.349.444,00
22/03/2007;LFT;Venda;2.к volta;23/03/2007;07/03/2012;-;0;0;0;0;0;0
22/03/2007;LFT;Venda;1.к volta;23/03/2007;07/06/2010;2.000.000;0;0;1.780.100;5.419.246.445,24;0;0
22/03/2007;LFT;Venda;2.к volta;23/03/2007;07/06/2010;-;0;0;27.585;83.978.379,41;0;0
22/03/2007;LTN;Venda;1.к volta;23/03/2007;01/01/2009;4.000.000;11,7177;11,723;4.000.000;3.284.803.532,65;2.000.000;1.642.401.766,00
22/03/2007;LTN;Venda;2.к volta;23/03/2007;01/01/2009;600.000;11,7177;11,7177;20.000;16.424.017,66;0;0
22/03/2007;LTN;Venda;1.к volta;23/03/2007;01/10/2007;2.000.000;0;0;0;0;0;0
22/03/2007;NTN-F;Venda;1.к volta;23/03/2007;01/01/2012;1.000.000;11,7739;11,7789;1.000.000;962.203.634,00;0;0
22/03/2007;NTN-F;Venda;2.к volta;23/03/2007;01/01/2012;150.000;11,7739;0;0;0;0;0
22/03/2007;NTN-F;Venda;1.к volta;23/03/2007;01/01/2017;500.000;11,8408;11,8599;175.200;161.585.047,91;1.000.000;922.289.086,00
22/03/2007;NTN-F;Venda;1.к volta;23/03/2007;01/07/2010;1.500.000;11,75;11,75;1.000.000;978.836.831,00;3.000.000;2.936.510.493,00
22/03/2005;LFT;Venda;1.к volta;23/03/2005;17/12/2008;2.000.000;0,3315;0,3315;245.100;543.247.566,80;0;0
22/03/2005;LFT;Venda;2.к volta;23/03/2005;17/12/2008;-;0,3315;0,3315;7.353;16.297.427,00;0;0
22/03/2005;LFT;Venda;1.к volta;23/03/2005;19/03/2008;2.000.000;0,2944;0,2944;566.000;1.259.032.307,35;0;0
22/03/2005;LFT;Venda;2.к volta;23/03/2005;19/03/2008;-;0,2944;0,2944;14.781;32.879.428,49;0;0
22/03/2005;LFT;Venda;1.к volta;23/03/2005;21/03/2007;2.000.000;0,1672;0,1672;1.188.900;2.659.001.365,49;0;0
22/03/2005;LFT;Venda;2.к volta;23/03/2005;21/03/2007;-;0,1672;0;0;0;0;0
22/03/2005;LTN;Venda;1.к volta;23/03/2005;01/01/2007;750.000;18,6649;18,6688;750.000;554.392.498,00;5.000.000;3.695.949.985,00
22/03/2005;LTN;Venda;2.к volta;23/03/2005;01/01/2007;112.500;18,6649;18,6649;67.500;49.895.324,79;0;0
22/03/2005;LTN;Venda;1.к volta;23/03/2005;01/04/2006;2.500.000;19,4589;19,485;2.500.000;2.082.458.218,82;10.000.000;8.329.832.870,00
22/03/2005;LTN;Venda;2.к volta;23/03/2005;01/04/2006;375.000;19,4589;19,4589;213.941;178.209.277,61;0;0
22/03/2005;NTN-F;Venda;1.к volta;23/03/2005;01/01/2008;100.000;17,9499;17,9499;100.000;86.445.270,00;-;-
22/03/2005;NTN-F;Venda;2.к volta;23/03/2005;01/01/2008;15.000;17,9499;0;0;0;0;0
22/03/2005;NTN-F;Venda;1.к volta;23/03/2005;01/01/2010;100.000;17,006;17,0526;100.000;81.096.213,81;0;0
22/03/2005;NTN-F;Venda;2.к volta;23/03/2005;01/01/2010;15.000;17,006;0;0;0;0;0
22/02/2018;LTN;Venda;1.к volta;23/02/2018;01/01/2022;4.000.000;9,1044;9,1169;4.000.000;2.861.193.885,20;0;0
22/02/2018;LTN;Venda;2.к volta;26/02/2018;01/01/2022;800.000;9,1044;9,1044;760.000;543.815.070,94;0;0
22/02/2018;LTN;Venda;1.к volta;23/02/2018;01/04/2019;1.000.000;6,6977;6,7024;1.000.000;931.698.136,00;0;0
22/02/2018;LTN;Venda;2.к volta;26/02/2018;01/04/2019;200.000;6,6977;6,6977;10.000;9.319.378,72;0;0
22/02/2018;LTN;Venda;1.к volta;23/02/2018;01/04/2020;4.500.000;7,8857;7,8924;4.500.000;3.837.195.649,15;0;0
22/02/2018;LTN;Venda;2.к volta;26/02/2018;01/04/2020;900.000;7,8857;7,8857;279.818;238.675.841,79;0;0
22/02/2018;NTN-F;Venda;1.к volta;23/02/2018;01/01/2025;500.000;9,6738;9,6749;500.000;515.435.003,34;0;0
22/02/2018;NTN-F;Venda;2.к volta;26/02/2018;01/01/2025;100.000;9,6738;9,6738;95.000;97.968.628,03;0;0
22/02/2018;NTN-F;Venda;1.к volta;23/02/2018;01/01/2029;500.000;10,0151;10,0249;500.000;507.662.921,86;0;0
22/02/2018;NTN-F;Venda;2.к volta;26/02/2018;01/01/2029;100.000;10,0151;10,0151;94.998;96.490.830,51;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2014;1.500.000;6,69;6,69;1.231.650;2.418.683.646,21;0;0
22/02/2011;NTN-B;Venda;2.к volta;23/02/2011;15/08/2014;246.330;6,69;6,69;56.384;110.725.497,24;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2016;1.500.000;6,48;6,48;174.050;341.585.442,50;0;0
22/02/2011;NTN-B;Venda;2.к volta;23/02/2011;15/08/2016;34.810;6,48;6,48;5.000;9.812.853,85;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2020;1.500.000;6,34;6,34;94.300;184.789.890,13;0;0
22/02/2011;NTN-B;Venda;2.к volta;23/02/2011;15/08/2020;18.860;6,34;6,34;0;0;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2030;750.000;6,07;6,07;77.850;155.144.616,67;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2040;750.000;5,94;5,94;193.800;392.478.683,54;0;0
22/02/2011;NTN-B;Venda;1.к volta;23/02/2011;15/08/2050;750.000;5,85;5,85;215.450;442.698.646,08;0;0
22/02/2007;LFT;Venda;1.к volta;23/02/2007;07/03/2012;1.500.000;0;0;249.500;752.341.865,60;0;0
22/02/2007;LFT;Venda;2.к volta;23/02/2007;07/03/2012;-;0;0;0;0;0;0
22/02/2007;LFT;Venda;1.к volta;23/02/2007;07/06/2010;1.500.000;-0,0001;-0,0001;1.250.500;3.770.759.293,57;0;0
22/02/2007;LFT;Venda;2.к volta;23/02/2007;07/06/2010;-;-0,0001;-0,0001;26.640;80.330.289,92;0;0
22/02/2007;LTN;Venda;1.к volta;23/02/2007;01/01/2009;4.500.000;11,8282;11,8339;4.500.000;3.656.329.553,22;0;0
22/02/2007;LTN;Venda;2.к volta;23/02/2007;01/01/2009;675.000;11,8282;11,8282;188.719;153.337.523,66;0;0
22/02/2007;LTN;Venda;1.к volta;23/02/2007;01/10/2007;2.000.000;12,2575;12,26;2.000.000;1.865.268.552,50;0;0
22/02/2007;LTN;Venda;2.к volta;23/02/2007;01/10/2007;300.000;12,2575;0;0;0;0;0
22/02/2007;NTN-F;Venda;1.к volta;23/02/2007;01/01/2012;1.000.000;11,8857;11,895;1.000.000;950.049.338,19;0;0
22/02/2007;NTN-F;Venda;2.к volta;23/02/2007;01/01/2012;150.000;11,8857;11,8857;64.407;61.189.827,69;0;0
22/02/2007;NTN-F;Venda;1.к volta;23/02/2007;01/01/2017;300.000;11,9032;11,9399;300.000;273.287.500,99;0;0
22/02/2007;NTN-F;Venda;2.к volta;23/02/2007;01/01/2017;45.000;11,9032;0;0;0;0;0
22/02/2007;NTN-F;Venda;1.к volta;23/02/2007;01/07/2010;1.000.000;11,8649;11,865;1.000.000;967.381.930,50;0;0
22/02/2007;NTN-F;Venda;2.к volta;23/02/2007;01/07/2010;150.000;11,8649;11,8649;91.697;88.706.020,92;0;0
22/02/2005;LFT;Venda;1.к volta;23/02/2005;15/02/2006;1.500.000;0;0;0;0;0;0
22/02/2005;LFT;Venda;1.к volta;23/02/2005;19/12/2007;1.500.000;0,2876;0,2876;1.500.000;3.293.446.880,33;0;0
22/02/2005;LFT;Venda;2.к volta;23/02/2005;19/12/2007;75.000;0,2876;0,2876;49.202;108.029.448,91;0;0
22/02/2005;LFT;Venda;1.к volta;23/02/2005;20/12/2006;1.500.000;0;0;0;0;0;0
22/02/2005;LTN;Venda;1.к volta;23/02/2005;01/01/2007;750.000;18,2785;18,2995;750.000;550.215.406,90;0;0
22/02/2005;LTN;Venda;2.к volta;23/02/2005;01/01/2007;112.500;18,2785;0;0;0;0;0
22/02/2005;LTN;Venda;1.к volta;23/02/2005;01/04/2006;3.000.000;19,0175;19,0489;3.000.000;2.474.052.534,33;500.000;412.342.089,00
22/02/2005;LTN;Venda;2.к volta;23/02/2005;01/04/2006;450.000;19,0175;0;0;0;0;0
22/02/2005;NTN-F;Venda;1.к volta;23/02/2005;01/01/2008;100.000;17,657;17,667;40.000;34.338.838,00;0;0
22/02/2005;NTN-F;Venda;1.к volta;23/02/2005;01/01/2010;100.000;16,8097;16,8554;100.000;80.600.843,53;0;0
22/02/2005;NTN-F;Venda;2.к volta;23/02/2005;01/01/2010;15.000;16,8097;0;0;0;0;0
22/02/2001;NTN-C;Venda;1.к volta;01/03/2001;01/03/2011;600.000;10,6899;10,6899;350.000;272.813.590,90;-;-
22/02/2001;NTN-C;Venda;1.к volta;01/03/2001;01/07/2005;600.000;10,65;10,65;250.000;230.249.871,09;-;-
22/02/2000;LFT;Venda;1.к volta;23/02/2000;12/09/2001;4.000.000;0,0201;0,0201;3.500.000;3.498.915.000,00;-;-
22/02/2000;LTN;Venda;1.к volta;23/02/2000;04/10/2000;3.500.000;19,6116;19,626;4.000.000;3.585.352.714,01;-;-
22/02/2000;LTN;Venda;1.к volta;23/02/2000;31/01/2001;1.500.000;19,9996;20,0172;1.500.000;1.266.388.549,67;-;-
22/01/2019;NTN-B;Venda;1.к volta;23/01/2019;15/05/2035;300.000;4,51;4,51;54.000;201.506.791,71;0;0
22/01/2019;NTN-B;Venda;2.к volta;23/01/2019;15/05/2035;10.800;4,51;4,51;2.430;9.067.805,61;0;0
22/01/2019;NTN-B;Venda;1.к volta;23/01/2019;15/05/2055;300.000;4,5699;4,5699;246.000;981.462.899,40;0;0
22/01/2019;NTN-B;Venda;2.к volta;23/01/2019;15/05/2055;49.200;4,5699;4,5699;35.230;140.556.658,30;0;0
22/01/2019;NTN-B;Venda;1.к volta;23/01/2019;15/08/2024;1.000.000;4,22;4,22;768.800;2.703.232.388,54;0;0
22/01/2019;NTN-B;Venda;2.к volta;23/01/2019;15/08/2024;153.760;4,22;4,22;142.088;499.605.727,85;0;0
22/01/2019;NTN-B;Venda;1.к volta;23/01/2019;15/08/2028;1.000.000;4,41;4,41;231.200;838.554.927,61;0;0
22/01/2019;NTN-B;Venda;2.к volta;23/01/2019;15/08/2028;46.240;4,41;4,41;40.717;147.679.242,98;0;0
22/01/2015;LTN;Venda;1.к volta;23/01/2015;01/01/2019;3.500.000;12,1063;12,1147;3.500.000;2.239.116.079,45;0;0
22/01/2015;LTN;Venda;2.к volta;23/01/2015;01/01/2019;700.000;12,1063;12,1063;33.000;21.111.665,88;0;0
22/01/2015;LTN;Venda;1.к volta;23/01/2015;01/07/2017;1.000.000;12,3026;12,31;950.000;717.376.941,00;0;0
22/01/2015;LTN;Venda;2.к volta;23/01/2015;01/07/2017;200.000;12,3026;12,3026;9.000;6.796.202,59;0;0
22/01/2015;LTN;Venda;1.к volta;23/01/2015;01/10/2015;2.000.000;12,6822;12,689;2.000.000;1.843.471.910,82;0;0
22/01/2015;LTN;Venda;2.к volta;23/01/2015;01/10/2015;400.000;12,6822;12,6822;221.969;204.596.808,18;0;0
22/01/2015;NTN-F;Venda;1.к volta;23/01/2015;01/01/2021;1.500.000;11,9404;11,95;1.500.000;1.396.623.150,52;0;0
22/01/2015;NTN-F;Venda;2.к volta;23/01/2015;01/01/2021;300.000;11,9404;11,9404;14.000;13.035.149,40;0;0
22/01/2015;NTN-F;Venda;1.к volta;23/01/2015;01/01/2025;2.500.000;11,8822;11,8949;2.500.000;2.262.793.914,77;0;0
22/01/2015;NTN-F;Venda;2.к volta;23/01/2015;01/01/2025;500.000;11,8822;11,8822;37.000;33.489.349,93;0;0
22/01/2013;NTN-B;Venda;1.к volta;23/01/2013;15/08/2018;1.250.000;2,78;2,78;170.700;453.306.545,79;0;0
22/01/2013;NTN-B;Venda;2.к volta;23/01/2013;15/08/2018;63.368;2,78;2,78;10.000;26.555.743,75;0;0
22/01/2013;NTN-B;Venda;1.к volta;23/01/2013;15/08/2022;1.250.000;3,27;3,27;502.750;1.399.121.536,97;0;0
22/01/2013;NTN-B;Venda;2.к volta;23/01/2013;15/08/2022;186.632;3,27;3,27;0;0;0;0
22/01/2009;LFT;Venda;1.к volta;23/01/2009;07/09/2012;750.000;0;0;84.500;317.469.246,64;0;0
22/01/2009;LFT;Venda;2.к volta;23/01/2009;07/09/2012;4.225;0;0;2.111;7.931.095,61;0;0
22/01/2009;LFT;Venda;1.к volta;23/01/2009;07/09/2013;750.000;0;0;665.500;2.500.305.132,07;0;0
22/01/2009;LFT;Venda;2.к volta;23/01/2009;07/09/2013;33.275;0;0;6.736;25.307.370,94;0;0
22/01/2009;LTN;Venda;1.к volta;23/01/2009;01/01/2011;1.500.000;11,1955;11,21;1.500.000;1.222.385.674,33;0;0
22/01/2009;LTN;Venda;2.к volta;23/01/2009;01/01/2011;300.000;11,1955;11,1955;53.937;43.954.544,08;0;0
22/01/2009;LTN;Venda;1.к volta;23/01/2009;01/04/2010;300.000;11,059;11,059;300.000;265.224.515,70;0;0
22/01/2009;LTN;Venda;2.к volta;23/01/2009;01/04/2010;60.000;11,059;11,059;0;0;0;0
22/01/2009;LTN;Venda;1.к volta;23/01/2009;01/10/2009;2.500.000;11,2996;11,318;2.500.000;2.323.840.020,50;0;0
22/01/2009;LTN;Venda;2.к volta;23/01/2009;01/10/2009;500.000;11,2996;11,2996;0;0;0;0
22/01/2009;NTN-F;Venda;1.к volta;23/01/2009;01/01/2013;150.000;0;0;0;0;0;0
22/01/2009;NTN-F;Venda;1.к volta;23/01/2009;01/01/2017;150.000;12,775;12,8;100.000;87.737.418,15;0;0
22/01/2008;LTN;Venda;1.к volta;23/01/2008;01/01/2009;500.000;12,0454;12,0499;500.000;448.873.600,00;0;0
22/01/2008;LTN;Venda;2.к volta;23/01/2008;01/01/2009;75.000;12,0454;12,0454;0;0;0;0
22/01/2008;LTN;Venda;1.к volta;23/01/2008;01/01/2010;500.000;12,9842;12,9984;500.000;394.538.832,41;0;0
22/01/2008;LTN;Venda;2.к volta;23/01/2008;01/01/2010;75.000;12,9842;12,9842;0;0;0;0
22/01/2008;NTN-F;Venda;1.к volta;23/01/2008;01/01/2012;150.000;13,2599;13,2599;11.000;10.046.718,12;0;0
22/01/2008;NTN-F;Venda;1.к volta;23/01/2008;01/01/2014;150.000;13,3299;13,3399;20.000;17.570.382,19;0;0
22/01/2004;LTN;Venda;1.к volta;23/01/2004;01/07/2005;750.000;15,4236;15,458;750.000;610.691.210,01;1.500.000;1.221.382.419,00
22/01/2004;LTN;Venda;2.к volta;23/01/2004;01/07/2005;113.000;15,4236;15,4236;30.000;24.427.648,41;0;0
22/01/2004;LTN;Venda;1.к volta;23/01/2004;04/01/2005;3.000.000;15,5298;15,557;3.000.000;2.617.640.838,20;0;0
22/01/2004;LTN;Venda;2.к volta;23/01/2004;04/01/2005;450.000;15,5298;0;0;0;0;0
22/01/2002;LTN;Venda;1.к volta;23/01/2002;02/04/2003;300.000;20,9746;20,9779;300.000;239.152.817,10;-;-
22/01/2002;LTN;Venda;1.к volta;23/01/2002;07/08/2002;2.000.000;19,465;19,528;2.000.000;1.818.239.150,41;500.000;454.559.787,50
21/12/2006;LFT;Venda;1.к volta;22/12/2006;07/03/2012;2.000.000;0;0;154.300;456.070.035,78;1.000.000;2.955.735.812,00
21/12/2006;LFT;Venda;1.к volta;22/12/2006;17/03/2010;2.000.000;0;0;1.127.700;3.333.183.275,10;0;0
21/12/2006;LTN;Venda;1.к volta;22/12/2006;01/07/2007;500.000;12,7242;12,7298;500.000;470.264.356,00;1.000.000;940.528.712,00
21/12/2006;LTN;Venda;2.к volta;22/12/2006;01/07/2007;75.000;12,7242;0;0;0;0;0
21/12/2006;LTN;Venda;1.к volta;22/12/2006;01/07/2008;1.500.000;12,5763;12,579;620.000;519.064.350,13;1.500.000;1.255.800.846,00
21/12/2006;NTN-F;Venda;1.к volta;22/12/2006;01/01/2010;2.500.000;12,6663;12,67;320.000;315.382.003,30;1.000.000;985.568.760,00
21/12/2006;NTN-F;Venda;1.к volta;22/12/2006;01/01/2012;500.000;12,7763;12,7989;500.000;476.093.381,20;1.000.000;952.186.762,00
21/12/2006;NTN-F;Venda;2.к volta;22/12/2006;01/01/2012;75.000;12,7763;12,7763;15.168;14.442.768,78;0;0
21/12/2006;NTN-F;Venda;1.к volta;22/12/2006;01/01/2014;300.000;12,7499;12,7499;300.000;278.533.110,00;0;0
21/12/2006;NTN-F;Venda;2.к volta;22/12/2006;01/01/2014;45.000;12,7499;12,7499;5.142;4.774.057,50;0;0
21/12/2004;LFT;Venda;1.к volta;22/12/2004;15/11/2006;1.000.000;0,2556;0,2556;460.300;985.613.158,14;0;0
21/12/2004;LFT;Venda;2.к volta;22/12/2004;15/11/2006;23.015;0,2556;0,2556;1.784;3.819.973,65;0;0
21/12/2004;LFT;Venda;1.к volta;22/12/2004;16/11/2005;1.000.000;0;0;0;0;0;0
21/12/2004;LFT;Venda;1.к volta;22/12/2004;21/03/2007;1.000.000;0,3144;0,3144;539.700;1.153.125.236,32;0;0
21/12/2004;LFT;Venda;2.к volta;22/12/2004;21/03/2007;26.985;0,3144;0,3144;14.000;29.912.457,48;0;0
21/12/2004;LTN;Venda;1.к volta;22/12/2004;01/07/2006;300.000;17,3438;17,377;283.300;222.166.317,17;0;0
21/12/2004;LTN;Venda;1.к volta;22/12/2004;01/10/2005;4.000.000;18,1743;18,1789;4.000.000;3.510.470.549,50;500.000;438.808.818,50
21/12/2004;LTN;Venda;2.к volta;22/12/2004;01/10/2005;600.000;18,1743;18,1743;224.445;196.976.890,50;0;0
21/12/2004;NTN-F;Venda;1.к volta;22/12/2004;01/01/2008;200.000;16,9189;16,9289;200.000;179.516.753,50;0;0
21/12/2004;NTN-F;Venda;2.к volta;22/12/2004;01/01/2008;30.000;16,9189;0;0;0;0;0
21/11/2019;LTN;Venda;1.к volta;22/11/2019;01/07/2023;1.500.000;6,1083;6,1149;1.500.000;1.212.606.556,69;0;0
21/11/2019;LTN;Venda;2.к volta;25/11/2019;01/07/2023;300.000;6,1083;6,1083;290.998;235.299.755,59;0;0
21/11/2019;LTN;Venda;1.к volta;22/11/2019;01/10/2020;1.500.000;4,5695;4,5739;1.500.000;1.443.893.665,20;0;0
21/11/2019;LTN;Venda;2.к volta;25/11/2019;01/10/2020;300.000;4,5695;4,5695;299.999;288.829.089,23;0;0
21/11/2019;LTN;Venda;1.к volta;22/11/2019;01/10/2021;1.500.000;5,2223;5,2239;1.500.000;1.365.239.652,30;0;0
21/11/2019;LTN;Venda;2.к volta;25/11/2019;01/10/2021;300.000;5,2223;5,2223;299.999;273.102.496,00;0;0
21/11/2019;NTN-F;Venda;1.к volta;22/11/2019;01/01/2025;150.000;6,3873;6,3919;150.000;178.360.026,57;0;0
21/11/2019;NTN-F;Venda;2.к volta;25/11/2019;01/01/2025;30.000;6,3873;6,3873;28.199;33.538.746,05;0;0
21/11/2019;NTN-F;Venda;1.к volta;22/11/2019;01/01/2029;150.000;6,8503;6,8579;150.000;186.565.920,60;0;0
21/11/2019;NTN-F;Venda;2.к volta;25/11/2019;01/01/2029;30.000;6,8503;6,8503;26.400;32.844.387,85;0;0
21/11/2013;LTN;Venda;1.к volta;22/11/2013;01/07/2015;1.000.000;11,594;11,6;805.000;675.767.626,69;0;0
21/11/2013;LTN;Venda;2.к volta;22/11/2013;01/07/2015;200.000;11,594;11,594;163.331;137.110.313,26;0;0
21/11/2013;LTN;Venda;1.к volta;22/11/2013;01/07/2017;1.500.000;12,3522;12,3699;1.200.000;789.820.120,75;0;0
21/11/2013;LTN;Venda;2.к volta;22/11/2013;01/07/2017;300.000;12,3522;12,3522;272.663;179.462.269,64;0;0
21/11/2013;LTN;Venda;1.к volta;22/11/2013;01/10/2014;1.500.000;10,838;10,8399;1.500.000;1.373.927.309,50;0;0
21/11/2013;LTN;Venda;2.к volta;22/11/2013;01/10/2014;300.000;10,838;10,838;224.999;206.088.180,54;0;0
21/11/2013;NTN-F;Venda;1.к volta;22/11/2013;01/01/2019;500.000;12,3489;12,3599;190.000;181.855.455,36;0;0
21/11/2013;NTN-F;Venda;1.к volta;22/11/2013;01/01/2023;3.000.000;12,4613;12,48;2.300.000;2.102.224.076,68;0;0
21/11/2013;NTN-F;Venda;2.к volta;22/11/2013;01/01/2023;600.000;12,4613;12,4613;474.546;433.740.011,54;0;0
21/11/2012;NTN-B;Venda;1.к volta;22/11/2012;15/08/2016;300.000;2,77;2,77;13.950;34.647.822,74;600.000;1.490.228.935,85
21/11/2012;NTN-B;Venda;2.к volta;22/11/2012;15/08/2016;3.620;2,77;2,77;0;0;0;0
21/11/2012;NTN-B;Venda;1.к volta;22/11/2012;15/08/2018;300.000;3,16;3,16;10.850;27.752.070,82;0;0
21/11/2012;NTN-B;Venda;2.к volta;22/11/2012;15/08/2018;2.815;3,16;3,16;0;0;0;0
21/11/2012;NTN-B;Venda;1.к volta;22/11/2012;15/08/2022;300.000;3,6;3,6;206.450;549.531.960,86;600.000;1.597.089.738,88
21/11/2012;NTN-B;Venda;2.к volta;22/11/2012;15/08/2022;53.565;3,6;3,6;28.733;76.481.965,76;0;0
21/11/2000;LFT;Venda;1.к volta;22/11/2000;20/10/2004;500.000;0,0923;0,0923;500.000;528.895.228,33;-;-
21/11/2000;LTN;Venda;1.к volta;22/11/2000;05/12/2001;500.000;17,7239;17,7249;500.000;422.801.660,74;-;-
21/11/2000;LTN;Venda;1.к volta;22/11/2000;06/06/2001;500.000;17,2698;17,2698;500.000;459.388.760,35;-;-
21/10/2014;NTN-B;Venda;1.к volta;22/10/2014;15/05/2019;750.000;5,88;5,88;135.850;347.006.140,62;0;0
21/10/2014;NTN-B;Venda;2.к volta;22/10/2014;15/05/2019;45.859;5,88;5,88;2.000;5.108.666,03;0;0
21/10/2014;NTN-B;Venda;1.к volta;22/10/2014;15/05/2023;750.000;5,94;5,94;308.500;787.765.899,17;0;0
21/10/2014;NTN-B;Venda;2.к volta;22/10/2014;15/05/2023;104.141;5,94;5,94;92.673;236.643.854,69;0;0
21/10/2014;NTN-B;Venda;1.к volta;22/10/2014;15/08/2030;500.000;5,95;5,95;80.750;203.519.809,25;0;0
21/10/2014;NTN-B;Venda;2.к volta;22/10/2014;15/08/2030;29.380;5,95;5,95;0;0;0;0
21/10/2014;NTN-B;Venda;1.к volta;22/10/2014;15/08/2040;500.000;5,94;5,94;68.400;172.911.231,27;0;0
21/10/2014;NTN-B;Venda;2.к volta;22/10/2014;15/08/2040;24.886;5,94;5,94;0;0;0;0
21/10/2014;NTN-B;Venda;1.к volta;22/10/2014;15/08/2050;500.000;5,98;5,98;125.700;316.378.313,01;0;0
21/10/2014;NTN-B;Venda;2.к volta;22/10/2014;15/08/2050;45.734;5,98;5,98;0;0;0;0
21/10/2010;LFT;Venda;1.к volta;22/10/2010;07/03/2015;1.000.000;0;0;861.650;3.801.484.577,52;0;0
21/10/2010;LFT;Venda;2.к volta;22/10/2010;07/03/2015;43.083;0;0;2.750;12.132.632,26;0;0
21/10/2010;LFT;Venda;1.к volta;22/10/2010;07/03/2017;1.000.000;0;0;138.350;610.381.699,40;0;0
21/10/2010;LFT;Venda;2.к volta;22/10/2010;07/03/2017;6.917;0;0;0;0;0;0
21/10/2010;LTN;Venda;1.к volta;22/10/2010;01/01/2013;2.500.000;11,871;11,88;2.500.000;1.956.223.116,06;0;0
21/10/2010;LTN;Venda;2.к volta;22/10/2010;01/01/2013;500.000;11,871;11,871;0;0;0;0
21/10/2010;LTN;Venda;1.к volta;22/10/2010;01/04/2011;1.000.000;10,7504;10,758;1.000.000;956.019.918,46;0;0
21/10/2010;LTN;Venda;2.к volta;22/10/2010;01/04/2011;200.000;10,7504;10,7504;0;0;0;0
21/10/2010;NTN-F;Venda;1.к volta;22/10/2010;01/01/2015;150.000;11,8659;11,87;150.000;145.824.449,86;0;0
21/10/2010;NTN-F;Venda;2.к volta;22/10/2010;01/01/2015;30.000;11,8659;11,8659;0;0;0;0
21/10/2010;NTN-F;Venda;1.к volta;22/10/2010;01/01/2017;150.000;11,8743;11,8776;150.000;143.006.680,34;0;0
21/10/2010;NTN-F;Venda;2.к volta;22/10/2010;01/01/2017;30.000;11,8743;11,8743;1.235;1.177.421,66;0;0
21/10/2010;NTN-F;Venda;1.к volta;22/10/2010;01/01/2021;150.000;0;0;0;0;0;0
21/10/2008;NTN-B;Venda;1.к volta;22/10/2008;15/05/2011;150.000;9,8099;9,8099;65.500;109.840.503,36;0;0
21/10/2008;NTN-B;Venda;2.к volta;22/10/2008;15/05/2011;13.100;9,8099;9,8099;0;0;0;0
21/10/2008;NTN-B;Venda;1.к volta;22/10/2008;15/05/2013;150.000;9,79;9,79;53.500;84.935.961,83;0;0
21/10/2008;NTN-B;Venda;2.к volta;22/10/2008;15/05/2013;10.700;9,79;9,79;0;0;0;0
21/10/2008;NTN-B;Venda;1.к volta;22/10/2008;15/05/2017;150.000;9,6799;9,6799;31.000;45.235.455,16;0;0
21/10/2008;NTN-B;Venda;2.к volta;22/10/2008;15/05/2017;6.200;9,6799;9,6799;3.100;4.523.545,51;0;0
21/10/2008;NTN-B;Venda;1.к volta;22/10/2008;15/05/2035;300.000;8,18;8,18;115.650;163.733.850,11;0;0
